t_s,port,port_name,status,d1,d2
2498.469570,32:0,ROLI Piano ROLI Piano MIDI 1,215,7,0
2498.501631,32:0,ROLI Piano ROLI Piano MIDI 1,215,20,0
2498.529564,32:0,ROLI Piano ROLI Piano MIDI 1,133,77,1
2498.530426,32:0,ROLI Piano ROLI Piano MIDI 1,215,30,0
2498.547593,32:0,ROLI Piano ROLI Piano MIDI 1,222,14,0
2498.559659,32:0,ROLI Piano ROLI Piano MIDI 1,215,39,0
2498.570676,32:0,ROLI Piano ROLI Piano MIDI 1,211,21,0
2498.576570,32:0,ROLI Piano ROLI Piano MIDI 1,222,0,0
2498.578580,32:0,ROLI Piano ROLI Piano MIDI 1,149,77,7
2498.591567,32:0,ROLI Piano ROLI Piano MIDI 1,215,31,0
2498.595631,32:0,ROLI Piano ROLI Piano MIDI 1,238,48,63
2498.602522,32:0,ROLI Piano ROLI Piano MIDI 1,211,62,0
2498.604528,32:0,ROLI Piano ROLI Piano MIDI 1,225,69,63
2498.605562,32:0,ROLI Piano ROLI Piano MIDI 1,209,19,0
2498.607483,32:0,ROLI Piano ROLI Piano MIDI 1,238,114,62
2498.608596,32:0,ROLI Piano ROLI Piano MIDI 1,222,3,0
2498.616567,32:0,ROLI Piano ROLI Piano MIDI 1,225,28,63
2498.618649,32:0,ROLI Piano ROLI Piano MIDI 1,216,12,0
2498.619529,32:0,ROLI Piano ROLI Piano MIDI 1,238,85,62
2498.623638,32:0,ROLI Piano ROLI Piano MIDI 1,215,30,0
2498.628661,32:0,ROLI Piano ROLI Piano MIDI 1,225,27,63
2498.631556,32:0,ROLI Piano ROLI Piano MIDI 1,238,123,62
2498.634666,32:0,ROLI Piano ROLI Piano MIDI 1,211,99,0
2498.637967,32:0,ROLI Piano ROLI Piano MIDI 1,209,35,0
2498.640594,32:0,ROLI Piano ROLI Piano MIDI 1,225,105,63
2498.640600,32:0,ROLI Piano ROLI Piano MIDI 1,222,20,0
2498.643594,32:0,ROLI Piano ROLI Piano MIDI 1,238,105,63
2498.650539,32:0,ROLI Piano ROLI Piano MIDI 1,216,34,0
2498.652679,32:0,ROLI Piano ROLI Piano MIDI 1,225,0,64
2498.655646,32:0,ROLI Piano ROLI Piano MIDI 1,215,44,0
2498.655652,32:0,ROLI Piano ROLI Piano MIDI 1,238,0,64
2498.666651,32:0,ROLI Piano ROLI Piano MIDI 1,211,119,0
2498.669646,32:0,ROLI Piano ROLI Piano MIDI 1,209,0,0
2498.672655,32:0,ROLI Piano ROLI Piano MIDI 1,222,47,0
2498.676529,32:0,ROLI Piano ROLI Piano MIDI 1,225,30,64
2498.682605,32:0,ROLI Piano ROLI Piano MIDI 1,216,31,0
2498.688576,32:0,ROLI Piano ROLI Piano MIDI 1,225,9,65
2498.698599,32:0,ROLI Piano ROLI Piano MIDI 1,211,80,0
2498.700505,32:0,ROLI Piano ROLI Piano MIDI 1,225,42,65
2498.704560,32:0,ROLI Piano ROLI Piano MIDI 1,222,37,0
2498.714602,32:0,ROLI Piano ROLI Piano MIDI 1,216,28,0
2498.719683,32:0,ROLI Piano ROLI Piano MIDI 1,215,54,0
2498.730578,32:0,ROLI Piano ROLI Piano MIDI 1,211,54,0
2498.736561,32:0,ROLI Piano ROLI Piano MIDI 1,225,4,65
2498.736566,32:0,ROLI Piano ROLI Piano MIDI 1,222,48,0
2498.740593,32:0,ROLI Piano ROLI Piano MIDI 1,213,3,0
2498.746650,32:0,ROLI Piano ROLI Piano MIDI 1,216,38,0
2498.748633,32:0,ROLI Piano ROLI Piano MIDI 1,225,33,64
2498.751701,32:0,ROLI Piano ROLI Piano MIDI 1,215,56,0
2498.760571,32:0,ROLI Piano ROLI Piano MIDI 1,225,0,64
2498.762663,32:0,ROLI Piano ROLI Piano MIDI 1,211,70,0
2498.765693,32:0,ROLI Piano ROLI Piano MIDI 1,209,1,0
2498.768665,32:0,ROLI Piano ROLI Piano MIDI 1,222,53,0
2498.772535,32:0,ROLI Piano ROLI Piano MIDI 1,213,75,0
2498.778523,32:0,ROLI Piano ROLI Piano MIDI 1,216,32,0
2498.783627,32:0,ROLI Piano ROLI Piano MIDI 1,215,23,0
2498.794725,32:0,ROLI Piano ROLI Piano MIDI 1,211,80,0
2498.798018,32:0,ROLI Piano ROLI Piano MIDI 1,209,10,0
2498.800631,32:0,ROLI Piano ROLI Piano MIDI 1,222,61,0
2498.804691,32:0,ROLI Piano ROLI Piano MIDI 1,213,83,0
2498.810693,32:0,ROLI Piano ROLI Piano MIDI 1,216,9,0
2498.815600,32:0,ROLI Piano ROLI Piano MIDI 1,215,0,0
2498.820675,32:0,ROLI Piano ROLI Piano MIDI 1,225,50,64
2498.826685,32:0,ROLI Piano ROLI Piano MIDI 1,211,74,0
2498.829637,32:0,ROLI Piano ROLI Piano MIDI 1,209,0,0
2498.832725,32:0,ROLI Piano ROLI Piano MIDI 1,225,42,65
2498.832730,32:0,ROLI Piano ROLI Piano MIDI 1,222,71,0
2498.836687,32:0,ROLI Piano ROLI Piano MIDI 1,213,0,0
2498.841683,32:0,ROLI Piano ROLI Piano MIDI 1,229,10,64
2498.847702,32:0,ROLI Piano ROLI Piano MIDI 1,215,4,0
2498.847708,32:0,ROLI Piano ROLI Piano MIDI 1,238,18,64
2498.853687,32:0,ROLI Piano ROLI Piano MIDI 1,229,45,64
2498.858667,32:0,ROLI Piano ROLI Piano MIDI 1,211,39,0
2498.859655,32:0,ROLI Piano ROLI Piano MIDI 1,238,76,64
2498.864616,32:0,ROLI Piano ROLI Piano MIDI 1,222,54,0
2498.865711,32:0,ROLI Piano ROLI Piano MIDI 1,229,49,64
2498.871718,32:0,ROLI Piano ROLI Piano MIDI 1,238,83,64
2498.874667,32:0,ROLI Piano ROLI Piano MIDI 1,216,26,0
2498.878022,32:0,ROLI Piano ROLI Piano MIDI 1,229,18,64
2498.879425,32:0,ROLI Piano ROLI Piano MIDI 1,215,9,0
2498.883754,32:0,ROLI Piano ROLI Piano MIDI 1,238,61,64
2498.889697,32:0,ROLI Piano ROLI Piano MIDI 1,229,0,64
2498.890434,32:0,ROLI Piano ROLI Piano MIDI 1,211,0,0
2498.895694,32:0,ROLI Piano ROLI Piano MIDI 1,238,11,64
2498.896482,32:0,ROLI Piano ROLI Piano MIDI 1,222,36,0
2498.904746,32:0,ROLI Piano ROLI Piano MIDI 1,225,40,65
2498.906752,32:0,ROLI Piano ROLI Piano MIDI 1,216,38,0
2498.907458,32:0,ROLI Piano ROLI Piano MIDI 1,238,0,64
2498.911610,32:0,ROLI Piano ROLI Piano MIDI 1,215,6,0
2498.916681,32:0,ROLI Piano ROLI Piano MIDI 1,225,53,64
2498.925768,32:0,ROLI Piano ROLI Piano MIDI 1,209,5,0
2498.928705,32:0,ROLI Piano ROLI Piano MIDI 1,225,0,64
2498.928711,32:0,ROLI Piano ROLI Piano MIDI 1,222,0,0
2498.937713,32:0,ROLI Piano ROLI Piano MIDI 1,154,79,1
2498.941663,32:0,ROLI Piano ROLI Piano MIDI 1,216,4,0
2498.946682,32:0,ROLI Piano ROLI Piano MIDI 1,215,0,0
2498.960612,32:0,ROLI Piano ROLI Piano MIDI 1,209,0,0
2498.976620,32:0,ROLI Piano ROLI Piano MIDI 1,216,0,0
2498.992711,32:0,ROLI Piano ROLI Piano MIDI 1,131,60,1
2499.008694,32:0,ROLI Piano ROLI Piano MIDI 1,137,57,2
2499.022707,32:0,ROLI Piano ROLI Piano MIDI 1,136,53,22
2499.022712,32:0,ROLI Piano ROLI Piano MIDI 1,134,55,20
2499.023542,32:0,ROLI Piano ROLI Piano MIDI 1,135,52,22
2499.027607,32:0,ROLI Piano ROLI Piano MIDI 1,133,77,1
2499.036744,32:0,ROLI Piano ROLI Piano MIDI 1,129,81,1
2499.050571,32:0,ROLI Piano ROLI Piano MIDI 1,138,79,1
2499.051463,32:0,ROLI Piano ROLI Piano MIDI 1,142,84,2
2499.270570,32:0,ROLI Piano ROLI Piano MIDI 1,150,55,41
2499.309520,32:0,ROLI Piano ROLI Piano MIDI 1,153,57,1
2499.316668,32:0,ROLI Piano ROLI Piano MIDI 1,157,62,1
2499.318670,32:0,ROLI Piano ROLI Piano MIDI 1,155,83,12
2499.329610,32:0,ROLI Piano ROLI Piano MIDI 1,156,59,1
2499.367546,32:0,ROLI Piano ROLI Piano MIDI 1,149,77,1
2499.385681,32:0,ROLI Piano ROLI Piano MIDI 1,154,79,1
2499.395534,32:0,ROLI Piano ROLI Piano MIDI 1,158,76,23
2499.400694,32:0,ROLI Piano ROLI Piano MIDI 1,214,11,0
2499.432570,32:0,ROLI Piano ROLI Piano MIDI 1,214,35,0
2499.439629,32:0,ROLI Piano ROLI Piano MIDI 1,217,13,0
2499.464573,32:0,ROLI Piano ROLI Piano MIDI 1,214,62,0
2499.471684,32:0,ROLI Piano ROLI Piano MIDI 1,217,32,0
2499.491627,32:0,ROLI Piano ROLI Piano MIDI 1,220,7,0
2499.497640,32:0,ROLI Piano ROLI Piano MIDI 1,213,12,0
2499.503655,32:0,ROLI Piano ROLI Piano MIDI 1,217,40,0
2499.510582,32:0,ROLI Piano ROLI Piano MIDI 1,221,12,0
2499.512591,32:0,ROLI Piano ROLI Piano MIDI 1,219,14,0
2499.523702,32:0,ROLI Piano ROLI Piano MIDI 1,220,12,0
2499.525620,32:0,ROLI Piano ROLI Piano MIDI 1,147,60,1
2499.528730,32:0,ROLI Piano ROLI Piano MIDI 1,222,51,0
2499.531722,32:0,ROLI Piano ROLI Piano MIDI 1,214,71,0
2499.532664,32:0,ROLI Piano ROLI Piano MIDI 1,213,57,0
2499.538734,32:0,ROLI Piano ROLI Piano MIDI 1,217,48,0
2499.545509,32:0,ROLI Piano ROLI Piano MIDI 1,221,44,0
2499.547668,32:0,ROLI Piano ROLI Piano MIDI 1,219,24,0
2499.558686,32:0,ROLI Piano ROLI Piano MIDI 1,220,15,0
2499.563579,32:0,ROLI Piano ROLI Piano MIDI 1,222,53,0
2499.566611,32:0,ROLI Piano ROLI Piano MIDI 1,214,73,0
2499.567809,32:0,ROLI Piano ROLI Piano MIDI 1,213,40,0
2499.573627,32:0,ROLI Piano ROLI Piano MIDI 1,217,49,0
2499.580651,32:0,ROLI Piano ROLI Piano MIDI 1,221,50,0
2499.582691,32:0,ROLI Piano ROLI Piano MIDI 1,219,28,0
2499.593657,32:0,ROLI Piano ROLI Piano MIDI 1,220,0,0
2499.598646,32:0,ROLI Piano ROLI Piano MIDI 1,222,4,0
2499.601626,32:0,ROLI Piano ROLI Piano MIDI 1,214,60,0
2499.602429,32:0,ROLI Piano ROLI Piano MIDI 1,213,8,0
2499.608715,32:0,ROLI Piano ROLI Piano MIDI 1,217,32,0
2499.615423,32:0,ROLI Piano ROLI Piano MIDI 1,221,0,0
2499.617700,32:0,ROLI Piano ROLI Piano MIDI 1,219,29,0
2499.633644,32:0,ROLI Piano ROLI Piano MIDI 1,222,0,0
2499.636719,32:0,ROLI Piano ROLI Piano MIDI 1,214,53,0
2499.638035,32:0,ROLI Piano ROLI Piano MIDI 1,213,0,0
2499.643812,32:0,ROLI Piano ROLI Piano MIDI 1,217,18,0
2499.652659,32:0,ROLI Piano ROLI Piano MIDI 1,219,18,0
2499.671654,32:0,ROLI Piano ROLI Piano MIDI 1,214,29,0
2499.678552,32:0,ROLI Piano ROLI Piano MIDI 1,217,0,0
2499.687667,32:0,ROLI Piano ROLI Piano MIDI 1,219,0,0
2499.695727,32:0,ROLI Piano ROLI Piano MIDI 1,131,60,1
2499.700624,32:0,ROLI Piano ROLI Piano MIDI 1,141,62,1
2499.700629,32:0,ROLI Piano ROLI Piano MIDI 1,214,0,0
2499.706765,32:0,ROLI Piano ROLI Piano MIDI 1,142,76,3
2499.716636,32:0,ROLI Piano ROLI Piano MIDI 1,138,79,1
2499.729558,32:0,ROLI Piano ROLI Piano MIDI 1,140,59,1
2499.729563,32:0,ROLI Piano ROLI Piano MIDI 1,133,77,1
2499.744681,32:0,ROLI Piano ROLI Piano MIDI 1,230,90,63
2499.746603,32:0,ROLI Piano ROLI Piano MIDI 1,139,83,6
2499.750672,32:0,ROLI Piano ROLI Piano MIDI 1,230,56,63
2499.756688,32:0,ROLI Piano ROLI Piano MIDI 1,230,39,63
2499.762718,32:0,ROLI Piano ROLI Piano MIDI 1,230,23,63
2499.768628,32:0,ROLI Piano ROLI Piano MIDI 1,230,118,62
2499.774711,32:0,ROLI Piano ROLI Piano MIDI 1,230,87,62
2499.775541,32:0,ROLI Piano ROLI Piano MIDI 1,137,57,1
2499.841630,32:0,ROLI Piano ROLI Piano MIDI 1,230,0,64
2499.841636,32:0,ROLI Piano ROLI Piano MIDI 1,134,55,11
2499.944636,32:0,ROLI Piano ROLI Piano MIDI 1,148,88,68
2500.004598,32:0,ROLI Piano ROLI Piano MIDI 1,147,60,26
2500.011753,32:0,ROLI Piano ROLI Piano MIDI 1,154,79,1
2500.054613,32:0,ROLI Piano ROLI Piano MIDI 1,151,52,24
2500.056667,32:0,ROLI Piano ROLI Piano MIDI 1,152,53,33
2500.065695,32:0,ROLI Piano ROLI Piano MIDI 1,212,35,0
2500.088664,32:0,ROLI Piano ROLI Piano MIDI 1,212,42,0
2500.111690,32:0,ROLI Piano ROLI Piano MIDI 1,212,30,0
2500.125661,32:0,ROLI Piano ROLI Piano MIDI 1,135,52,2
2500.125666,32:0,ROLI Piano ROLI Piano MIDI 1,211,8,0
2500.129646,32:0,ROLI Piano ROLI Piano MIDI 1,218,30,0
2500.131644,32:0,ROLI Piano ROLI Piano MIDI 1,212,22,0
2500.145609,32:0,ROLI Piano ROLI Piano MIDI 1,153,84,36
2500.148618,32:0,ROLI Piano ROLI Piano MIDI 1,211,11,0
2500.152793,32:0,ROLI Piano ROLI Piano MIDI 1,218,57,0
2500.154660,32:0,ROLI Piano ROLI Piano MIDI 1,212,15,0
2500.168662,32:0,ROLI Piano ROLI Piano MIDI 1,150,55,1
2500.174672,32:0,ROLI Piano ROLI Piano MIDI 1,211,0,0
2500.178625,32:0,ROLI Piano ROLI Piano MIDI 1,218,73,0
2500.180699,32:0,ROLI Piano ROLI Piano MIDI 1,216,10,0
2500.180704,32:0,ROLI Piano ROLI Piano MIDI 1,212,10,0
2500.204722,32:0,ROLI Piano ROLI Piano MIDI 1,218,74,0
2500.206643,32:0,ROLI Piano ROLI Piano MIDI 1,216,20,0
2500.206648,32:0,ROLI Piano ROLI Piano MIDI 1,212,5,0
2500.232733,32:0,ROLI Piano ROLI Piano MIDI 1,216,29,0
2500.232738,32:0,ROLI Piano ROLI Piano MIDI 1,212,2,0
2500.256690,32:0,ROLI Piano ROLI Piano MIDI 1,218,83,0
2500.258738,32:0,ROLI Piano ROLI Piano MIDI 1,216,20,0
2500.258743,32:0,ROLI Piano ROLI Piano MIDI 1,212,0,0
2500.266592,32:0,ROLI Piano ROLI Piano MIDI 1,227,107,63
2500.276618,32:0,ROLI Piano ROLI Piano MIDI 1,227,81,63
2500.282731,32:0,ROLI Piano ROLI Piano MIDI 1,218,78,0
2500.284701,32:0,ROLI Piano ROLI Piano MIDI 1,216,0,0
2500.308690,32:0,ROLI Piano ROLI Piano MIDI 1,218,38,0
2500.327736,32:0,ROLI Piano ROLI Piano MIDI 1,227,0,64
2500.327742,32:0,ROLI Piano ROLI Piano MIDI 1,131,60,4
2500.331735,32:0,ROLI Piano ROLI Piano MIDI 1,218,0,0
2500.335649,32:0,ROLI Piano ROLI Piano MIDI 1,134,55,1
2500.381662,32:0,ROLI Piano ROLI Piano MIDI 1,136,53,3
2500.381666,32:0,ROLI Piano ROLI Piano MIDI 1,138,79,1
2500.430590,32:0,ROLI Piano ROLI Piano MIDI 1,137,84,8
2500.467565,32:0,ROLI Piano ROLI Piano MIDI 1,132,88,15
2500.607652,32:0,ROLI Piano ROLI Piano MIDI 1,146,50,62
2500.644686,32:0,ROLI Piano ROLI Piano MIDI 1,156,59,38
2500.648591,32:0,ROLI Piano ROLI Piano MIDI 1,157,57,31
2500.672636,32:0,ROLI Piano ROLI Piano MIDI 1,159,91,23
2500.677854,32:0,ROLI Piano ROLI Piano MIDI 1,145,89,20
2500.685560,32:0,ROLI Piano ROLI Piano MIDI 1,151,52,21
2500.723575,32:0,ROLI Piano ROLI Piano MIDI 1,152,81,1
2500.734572,32:0,ROLI Piano ROLI Piano MIDI 1,210,11,0
2500.763719,32:0,ROLI Piano ROLI Piano MIDI 1,210,12,0
2500.771648,32:0,ROLI Piano ROLI Piano MIDI 1,153,86,29
