t,src,status,d1,d2
1788425710.597408,Réseau Session RTP 1,236,82,64
1788425710.597408,Réseau Session RTP 1,220,33,0
1788425710.597408,Réseau Session RTP 1,237,17,63
1788425710.597408,Réseau Session RTP 1,221,67,0
1788425710.597408,Réseau Session RTP 1,238,16,64
1788425710.597408,Réseau Session RTP 1,228,33,65
1788425710.597408,Réseau Session RTP 1,209,17,0
1788425710.597852,Réseau Session RTP 1,239,32,65
1788425710.597852,Réseau Session RTP 1,222,106,0
1788425710.613275,Réseau Session RTP 1,213,4,0
1788425710.613275,Réseau Session RTP 1,223,9,0
1788425710.613275,Réseau Session RTP 1,225,104,62
1788425710.613275,Réseau Session RTP 1,209,18,0
1788425710.613275,Réseau Session RTP 1,227,104,62
1788425710.613275,Réseau Session RTP 1,211,47,0
1788425710.613275,Réseau Session RTP 1,228,32,65
1788425710.613275,Réseau Session RTP 1,229,19,63
1788425710.613275,Réseau Session RTP 1,231,85,64
1788425710.613275,Réseau Session RTP 1,234,8,64
1788425710.613275,Réseau Session RTP 1,218,10,0
1788425710.613275,Réseau Session RTP 1,236,87,64
1788425710.613275,Réseau Session RTP 1,220,29,0
1788425710.613275,Réseau Session RTP 1,237,22,63
1788425710.613275,Réseau Session RTP 1,221,69,0
1788425710.613676,Réseau Session RTP 1,238,10,64
1788425710.613676,Réseau Session RTP 1,239,31,65
1788425710.613676,Réseau Session RTP 1,222,107,0
1788425710.624496,Réseau Session RTP 1,223,10,0
1788425710.624496,Réseau Session RTP 1,213,3,0
1788425710.636549,Réseau Session RTP 1,225,102,62
1788425710.636549,Réseau Session RTP 1,209,19,0
1788425710.636549,Réseau Session RTP 1,227,102,62
1788425710.636549,Réseau Session RTP 1,211,46,0
1788425710.636549,Réseau Session RTP 1,228,31,65
1788425710.636549,Réseau Session RTP 1,229,24,63
1788425710.636549,Réseau Session RTP 1,231,89,64
1788425710.636549,Réseau Session RTP 1,234,3,64
1788425710.636549,Réseau Session RTP 1,218,5,0
1788425710.636549,Réseau Session RTP 1,236,92,64
1788425710.636549,Réseau Session RTP 1,220,25,0
1788425710.636549,Réseau Session RTP 1,237,26,63
1788425710.636549,Réseau Session RTP 1,221,71,0
1788425710.636549,Réseau Session RTP 1,238,5,64
1788425710.636549,Réseau Session RTP 1,239,30,65
1788425710.636549,Réseau Session RTP 1,212,48,0
1788425710.636949,Réseau Session RTP 1,223,11,0
1788425710.636949,Réseau Session RTP 1,222,108,0
1788425710.653016,Réseau Session RTP 1,225,100,62
1788425710.653016,Réseau Session RTP 1,209,20,0
1788425710.653016,Réseau Session RTP 1,227,100,62
1788425710.653016,Réseau Session RTP 1,211,44,0
1788425710.653016,Réseau Session RTP 1,228,29,65
1788425710.653016,Réseau Session RTP 1,229,28,63
1788425710.653016,Réseau Session RTP 1,231,94,64
1788425710.653016,Réseau Session RTP 1,234,0,64
1788425710.653016,Réseau Session RTP 1,218,0,0
1788425710.653016,Réseau Session RTP 1,236,96,64
1788425710.653016,Réseau Session RTP 1,220,22,0
1788425710.653016,Réseau Session RTP 1,237,30,63
1788425710.653016,Réseau Session RTP 1,221,73,0
1788425710.653016,Réseau Session RTP 1,238,0,64
1788425710.653016,Réseau Session RTP 1,239,29,65
1788425710.653016,Réseau Session RTP 1,213,2,0
1788425710.653379,Réseau Session RTP 1,223,12,0
1788425710.653379,Réseau Session RTP 1,222,109,0
1788425710.669294,Réseau Session RTP 1,225,98,62
1788425710.669294,Réseau Session RTP 1,209,21,0
1788425710.669294,Réseau Session RTP 1,227,98,62
1788425710.669294,Réseau Session RTP 1,211,43,0
1788425710.669294,Réseau Session RTP 1,228,28,65
1788425710.669294,Réseau Session RTP 1,229,32,63
1788425710.669294,Réseau Session RTP 1,231,98,64
1788425710.669294,Réseau Session RTP 1,236,101,64
1788425710.669294,Réseau Session RTP 1,220,19,0
1788425710.669294,Réseau Session RTP 1,237,35,63
1788425710.669294,Réseau Session RTP 1,221,75,0
1788425710.669294,Réseau Session RTP 1,238,122,63
1788425710.669294,Réseau Session RTP 1,239,27,65
1788425710.669294,Réseau Session RTP 1,223,13,0
1788425710.669294,Réseau Session RTP 1,218,1,0
1788425710.669294,Réseau Session RTP 1,213,1,0
1788425710.669684,Réseau Session RTP 1,234,126,63
1788425710.685101,Réseau Session RTP 1,225,97,62
1788425710.685101,Réseau Session RTP 1,209,22,0
1788425710.685101,Réseau Session RTP 1,227,97,62
1788425710.685101,Réseau Session RTP 1,211,42,0
1788425710.685101,Réseau Session RTP 1,228,26,65
1788425710.685101,Réseau Session RTP 1,229,37,63
1788425710.685101,Réseau Session RTP 1,231,103,64
1788425710.685101,Réseau Session RTP 1,218,2,0
1788425710.685101,Réseau Session RTP 1,236,105,64
1788425710.685101,Réseau Session RTP 1,220,17,0
1788425710.685101,Réseau Session RTP 1,237,39,63
1788425710.685101,Réseau Session RTP 1,221,77,0
1788425710.685101,Réseau Session RTP 1,238,117,63
1788425710.685101,Réseau Session RTP 1,239,25,65
1788425710.685101,Réseau Session RTP 1,223,14,0
1788425710.685472,Réseau Session RTP 1,234,124,63
1788425710.685472,Réseau Session RTP 1,222,110,0
1788425710.701341,Réseau Session RTP 1,225,96,62
1788425710.701341,Réseau Session RTP 1,209,23,0
1788425710.701341,Réseau Session RTP 1,227,96,62
1788425710.701341,Réseau Session RTP 1,211,40,0
1788425710.701341,Réseau Session RTP 1,228,24,65
1788425710.701341,Réseau Session RTP 1,229,41,63
1788425710.701341,Réseau Session RTP 1,231,107,64
1788425710.701341,Réseau Session RTP 1,218,4,0
1788425710.701341,Réseau Session RTP 1,236,109,64
1788425710.701341,Réseau Session RTP 1,220,15,0
1788425710.701341,Réseau Session RTP 1,237,44,63
1788425710.701341,Réseau Session RTP 1,221,79,0
1788425710.701341,Réseau Session RTP 1,238,112,63
1788425710.701341,Réseau Session RTP 1,239,23,65
1788425710.701341,Réseau Session RTP 1,223,16,0
1788425710.701341,Réseau Session RTP 1,234,118,63
1788425710.717804,Réseau Session RTP 1,225,94,62
1788425710.717804,Réseau Session RTP 1,209,24,0
1788425710.717804,Réseau Session RTP 1,227,94,62
1788425710.717804,Réseau Session RTP 1,211,39,0
1788425710.717804,Réseau Session RTP 1,228,22,65
1788425710.717804,Réseau Session RTP 1,229,46,63
1788425710.717804,Réseau Session RTP 1,231,111,64
1788425710.717804,Réseau Session RTP 1,236,113,64
1788425710.717804,Réseau Session RTP 1,220,12,0
1788425710.717804,Réseau Session RTP 1,237,49,63
1788425710.717804,Réseau Session RTP 1,221,82,0
1788425710.717804,Réseau Session RTP 1,238,106,63
1788425710.717804,Réseau Session RTP 1,239,20,65
1788425710.717804,Réseau Session RTP 1,223,17,0
1788425710.717804,Réseau Session RTP 1,213,0,0
1788425710.717804,Réseau Session RTP 1,234,112,63
1788425710.737587,Réseau Session RTP 1,225,93,62
1788425710.737587,Réseau Session RTP 1,209,26,0
1788425710.737587,Réseau Session RTP 1,227,93,62
1788425710.737587,Réseau Session RTP 1,211,38,0
1788425710.737587,Réseau Session RTP 1,228,19,65
1788425710.737587,Réseau Session RTP 1,229,51,63
1788425710.737587,Réseau Session RTP 1,231,115,64
1788425710.737587,Réseau Session RTP 1,236,117,64
1788425710.737587,Réseau Session RTP 1,220,11,0
1788425710.737587,Réseau Session RTP 1,237,54,63
1788425710.737587,Réseau Session RTP 1,221,84,0
1788425710.737587,Réseau Session RTP 1,238,100,63
1788425710.737587,Réseau Session RTP 1,239,18,65
1788425710.737587,Réseau Session RTP 1,223,19,0
1788425710.737587,Réseau Session RTP 1,222,111,0
1788425710.737587,Réseau Session RTP 1,234,106,63
1788425710.738058,Réseau Session RTP 1,218,3,0
1788425710.749040,Réseau Session RTP 1,209,27,0
1788425710.749040,Réseau Session RTP 1,211,36,0
1788425710.749040,Réseau Session RTP 1,228,17,65
1788425710.749040,Réseau Session RTP 1,229,57,63
1788425710.749040,Réseau Session RTP 1,231,119,64
1788425710.749040,Réseau Session RTP 1,236,121,64
1788425710.749040,Réseau Session RTP 1,220,9,0
1788425710.749040,Réseau Session RTP 1,237,59,63
1788425710.749040,Réseau Session RTP 1,221,87,0
1788425710.749040,Réseau Session RTP 1,238,95,63
1788425710.749040,Réseau Session RTP 1,239,15,65
1788425710.749040,Réseau Session RTP 1,223,21,0
1788425710.749040,Réseau Session RTP 1,215,47,0
1788425710.749040,Réseau Session RTP 1,225,92,62
1788425710.749040,Réseau Session RTP 1,227,92,62
1788425710.749040,Réseau Session RTP 1,234,100,63
1788425710.749442,Réseau Session RTP 1,222,110,0
1788425710.765237,Réseau Session RTP 1,209,28,0
1788425710.765237,Réseau Session RTP 1,211,35,0
1788425710.765237,Réseau Session RTP 1,228,14,65
1788425710.765237,Réseau Session RTP 1,229,65,63
1788425710.765237,Réseau Session RTP 1,231,123,64
1788425710.765237,Réseau Session RTP 1,236,125,64
1788425710.765237,Réseau Session RTP 1,220,8,0
1788425710.765237,Réseau Session RTP 1,237,64,63
1788425710.765237,Réseau Session RTP 1,221,90,0
1788425710.765237,Réseau Session RTP 1,238,89,63
1788425710.765237,Réseau Session RTP 1,239,13,65
1788425710.765237,Réseau Session RTP 1,223,23,0
1788425710.765237,Réseau Session RTP 1,212,47,0
1788425710.765237,Réseau Session RTP 1,218,2,0
1788425710.765590,Réseau Session RTP 1,234,94,63
1788425710.765590,Réseau Session RTP 1,222,109,0
1788425710.775171,Réseau Session RTP 1,209,29,0
1788425710.775171,Réseau Session RTP 1,211,34,0
1788425710.775171,Réseau Session RTP 1,228,11,65
1788425710.775171,Réseau Session RTP 1,229,68,63
1788425710.775171,Réseau Session RTP 1,231,126,64
1788425710.775171,Réseau Session RTP 1,236,0,65
1788425710.775171,Réseau Session RTP 1,220,6,0
1788425710.775171,Réseau Session RTP 1,237,69,63
1788425710.775171,Réseau Session RTP 1,221,93,0
1788425710.775171,Réseau Session RTP 1,238,84,63
1788425710.775171,Réseau Session RTP 1,239,10,65
1788425710.775171,Réseau Session RTP 1,223,25,0
1788425710.789160,Réseau Session RTP 1,209,30,0
1788425710.789160,Réseau Session RTP 1,211,33,0
1788425710.789160,Réseau Session RTP 1,228,10,65
1788425710.789160,Réseau Session RTP 1,229,74,63
1788425710.789160,Réseau Session RTP 1,231,0,65
1788425710.789160,Réseau Session RTP 1,234,88,63
1788425710.789160,Réseau Session RTP 1,236,2,65
1788425710.789160,Réseau Session RTP 1,237,71,63
1788425710.789160,Réseau Session RTP 1,221,95,0
1788425710.789160,Réseau Session RTP 1,238,81,63
1788425710.789160,Réseau Session RTP 1,222,105,0
1788425710.789160,Réseau Session RTP 1,239,8,65
1788425710.789160,Réseau Session RTP 1,223,26,0
1788425710.789160,Réseau Session RTP 1,218,1,0
1788425710.789160,Réseau Session RTP 1,225,91,62
1788425710.789160,Réseau Session RTP 1,220,5,0
1788425710.789424,Réseau Session RTP 1,227,91,62
1788425710.789424,Réseau Session RTP 1,213,1,0
1788425710.805514,Réseau Session RTP 1,209,31,0
1788425710.805514,Réseau Session RTP 1,211,32,0
1788425710.805514,Réseau Session RTP 1,228,6,65
1788425710.805514,Réseau Session RTP 1,229,80,63
1788425710.805514,Réseau Session RTP 1,231,4,65
1788425710.805514,Réseau Session RTP 1,234,82,63
1788425710.805514,Réseau Session RTP 1,236,5,65
1788425710.805514,Réseau Session RTP 1,237,77,63
1788425710.805514,Réseau Session RTP 1,221,98,0
1788425710.805514,Réseau Session RTP 1,238,76,63
1788425710.805514,Réseau Session RTP 1,222,100,0
1788425710.805514,Réseau Session RTP 1,239,5,65
1788425710.805514,Réseau Session RTP 1,223,28,0
1788425710.805514,Réseau Session RTP 1,220,4,0
1788425710.821419,Réseau Session RTP 1,209,32,0
1788425710.821419,Réseau Session RTP 1,211,30,0
1788425710.821419,Réseau Session RTP 1,228,3,65
1788425710.821419,Réseau Session RTP 1,229,83,63
1788425710.821419,Réseau Session RTP 1,231,7,65
1788425710.821419,Réseau Session RTP 1,234,76,63
1788425710.821419,Réseau Session RTP 1,236,8,65
1788425710.821419,Réseau Session RTP 1,237,82,63
1788425710.821419,Réseau Session RTP 1,221,99,0
1788425710.821419,Réseau Session RTP 1,238,71,63
1788425710.821419,Réseau Session RTP 1,222,96,0
1788425710.821419,Réseau Session RTP 1,239,1,65
1788425710.821419,Réseau Session RTP 1,223,30,0
1788425710.821419,Réseau Session RTP 1,218,0,0
1788425710.821419,Réseau Session RTP 1,225,92,62
1788425710.821419,Réseau Session RTP 1,220,3,0
1788425710.821595,Réseau Session RTP 1,227,92,62
1788425710.821595,Réseau Session RTP 1,213,2,0
1788425710.838122,Réseau Session RTP 1,209,34,0
1788425710.838122,Réseau Session RTP 1,211,29,0
1788425710.838122,Réseau Session RTP 1,228,0,65
1788425710.838122,Réseau Session RTP 1,229,89,63
1788425710.838122,Réseau Session RTP 1,231,10,65
1788425710.838122,Réseau Session RTP 1,234,70,63
1788425710.838122,Réseau Session RTP 1,236,11,65
1788425710.838122,Réseau Session RTP 1,237,88,63
1788425710.838122,Réseau Session RTP 1,221,96,0
1788425710.838122,Réseau Session RTP 1,238,66,63
1788425710.838122,Réseau Session RTP 1,222,92,0
1788425710.838122,Réseau Session RTP 1,239,126,64
1788425710.838122,Réseau Session RTP 1,223,33,0
1788425710.838122,Réseau Session RTP 1,220,2,0
1788425710.853150,Réseau Session RTP 1,209,35,0
1788425710.853150,Réseau Session RTP 1,211,28,0
1788425710.853150,Réseau Session RTP 1,228,124,64
1788425710.853150,Réseau Session RTP 1,229,95,63
1788425710.853150,Réseau Session RTP 1,231,13,65
1788425710.853150,Réseau Session RTP 1,234,65,63
1788425710.853150,Réseau Session RTP 1,236,14,65
1788425710.853150,Réseau Session RTP 1,237,93,63
1788425710.853150,Réseau Session RTP 1,221,93,0
1788425710.853150,Réseau Session RTP 1,238,61,63
1788425710.853150,Réseau Session RTP 1,222,88,0
1788425710.853150,Réseau Session RTP 1,239,122,64
1788425710.853150,Réseau Session RTP 1,223,35,0
1788425710.853150,Réseau Session RTP 1,213,3,0
1788425710.853150,Réseau Session RTP 1,215,48,0
1788425710.853335,Réseau Session RTP 1,225,93,62
1788425710.871422,Réseau Session RTP 1,209,36,0
1788425710.871422,Réseau Session RTP 1,227,93,62
1788425710.871422,Réseau Session RTP 1,211,27,0
1788425710.871422,Réseau Session RTP 1,228,121,64
1788425710.871422,Réseau Session RTP 1,229,101,63
1788425710.871422,Réseau Session RTP 1,231,16,65
1788425710.871422,Réseau Session RTP 1,234,59,63
1788425710.871422,Réseau Session RTP 1,236,17,65
1788425710.871422,Réseau Session RTP 1,237,99,63
1788425710.871422,Réseau Session RTP 1,221,91,0
1788425710.871422,Réseau Session RTP 1,238,56,63
1788425710.871422,Réseau Session RTP 1,222,84,0
1788425710.871422,Réseau Session RTP 1,239,119,64
1788425710.871422,Réseau Session RTP 1,223,38,0
1788425710.871422,Réseau Session RTP 1,212,46,0
1788425710.871422,Réseau Session RTP 1,220,1,0
1788425710.871640,Réseau Session RTP 1,213,4,0
1788425710.884536,Réseau Session RTP 1,209,37,0
1788425710.884536,Réseau Session RTP 1,227,94,62
1788425710.884536,Réseau Session RTP 1,211,26,0
1788425710.884536,Réseau Session RTP 1,228,117,64
1788425710.884536,Réseau Session RTP 1,229,106,63
1788425710.884536,Réseau Session RTP 1,231,18,65
1788425710.884536,Réseau Session RTP 1,234,54,63
1788425710.884536,Réseau Session RTP 1,236,19,65
1788425710.884536,Réseau Session RTP 1,237,104,63
1788425710.884536,Réseau Session RTP 1,221,88,0
1788425710.884536,Réseau Session RTP 1,238,51,63
1788425710.884536,Réseau Session RTP 1,222,81,0
1788425710.884536,Réseau Session RTP 1,239,115,64
1788425710.884536,Réseau Session RTP 1,223,41,0
1788425710.884536,Réseau Session RTP 1,225,94,62
1788425710.900419,Réseau Session RTP 1,209,39,0
1788425710.900419,Réseau Session RTP 1,211,24,0
1788425710.900419,Réseau Session RTP 1,228,113,64
1788425710.900419,Réseau Session RTP 1,229,113,63
1788425710.900419,Réseau Session RTP 1,231,21,65
1788425710.900419,Réseau Session RTP 1,234,48,63
1788425710.900419,Réseau Session RTP 1,236,22,65
1788425710.900419,Réseau Session RTP 1,237,110,63
1788425710.900419,Réseau Session RTP 1,221,85,0
1788425710.900419,Réseau Session RTP 1,238,46,63
1788425710.900419,Réseau Session RTP 1,222,77,0
1788425710.900419,Réseau Session RTP 1,239,111,64
1788425710.900419,Réseau Session RTP 1,223,44,0
1788425710.900419,Réseau Session RTP 1,218,1,0
1788425710.900419,Réseau Session RTP 1,225,95,62
1788425710.900419,Réseau Session RTP 1,227,95,62
1788425710.900592,Réseau Session RTP 1,220,0,0
1788425710.916507,Réseau Session RTP 1,225,96,62
1788425710.916507,Réseau Session RTP 1,209,40,0
1788425710.916507,Réseau Session RTP 1,228,109,64
1788425710.916507,Réseau Session RTP 1,229,119,63
1788425710.916507,Réseau Session RTP 1,231,23,65
1788425710.916507,Réseau Session RTP 1,234,43,63
1788425710.916507,Réseau Session RTP 1,236,24,65
1788425710.916507,Réseau Session RTP 1,237,115,63
1788425710.916507,Réseau Session RTP 1,221,82,0
1788425710.916507,Réseau Session RTP 1,238,41,63
1788425710.916507,Réseau Session RTP 1,222,73,0
1788425710.916507,Réseau Session RTP 1,239,107,64
1788425710.916507,Réseau Session RTP 1,223,47,0
1788425710.916507,Réseau Session RTP 1,211,23,0
1788425710.916507,Réseau Session RTP 1,227,96,62
1788425710.916507,Réseau Session RTP 1,213,3,0
1788425710.933688,Réseau Session RTP 1,225,97,62
1788425710.933688,Réseau Session RTP 1,209,41,0
1788425710.933688,Réseau Session RTP 1,228,104,64
1788425710.933688,Réseau Session RTP 1,229,124,63
1788425710.933688,Réseau Session RTP 1,231,25,65
1788425710.933688,Réseau Session RTP 1,234,39,63
1788425710.933688,Réseau Session RTP 1,236,26,65
1788425710.933688,Réseau Session RTP 1,237,120,63
1788425710.933688,Réseau Session RTP 1,221,79,0
1788425710.933688,Réseau Session RTP 1,238,37,63
1788425710.933688,Réseau Session RTP 1,222,70,0
1788425710.933688,Réseau Session RTP 1,239,102,64
1788425710.933688,Réseau Session RTP 1,223,50,0
1788425710.933688,Réseau Session RTP 1,211,22,0
1788425710.933688,Réseau Session RTP 1,218,2,0
1788425710.933875,Réseau Session RTP 1,227,98,62
1788425710.933875,Réseau Session RTP 1,213,2,0
1788425710.949325,Réseau Session RTP 1,225,99,62
1788425710.949325,Réseau Session RTP 1,209,43,0
1788425710.949325,Réseau Session RTP 1,211,21,0
1788425710.949325,Réseau Session RTP 1,228,100,64
1788425710.949325,Réseau Session RTP 1,229,0,64
1788425710.949325,Réseau Session RTP 1,231,27,65
1788425710.949325,Réseau Session RTP 1,234,34,63
1788425710.949325,Réseau Session RTP 1,236,28,65
1788425710.949325,Réseau Session RTP 1,237,126,63
1788425710.949325,Réseau Session RTP 1,221,75,0
1788425710.949325,Réseau Session RTP 1,238,32,63
1788425710.949325,Réseau Session RTP 1,222,67,0
1788425710.949325,Réseau Session RTP 1,239,98,64
1788425710.949325,Réseau Session RTP 1,223,54,0
1788425710.949325,Réseau Session RTP 1,227,99,62
1788425710.949325,Réseau Session RTP 1,213,0,0
1788425710.965106,Réseau Session RTP 1,225,100,62
1788425710.965106,Réseau Session RTP 1,209,44,0
1788425710.965106,Réseau Session RTP 1,211,20,0
1788425710.965106,Réseau Session RTP 1,228,96,64
1788425710.965106,Réseau Session RTP 1,231,29,65
1788425710.965106,Réseau Session RTP 1,234,30,63
1788425710.965106,Réseau Session RTP 1,236,30,65
1788425710.965106,Réseau Session RTP 1,237,3,64
1788425710.965106,Réseau Session RTP 1,221,73,0
1788425710.965106,Réseau Session RTP 1,238,27,63
1788425710.965106,Réseau Session RTP 1,222,63,0
1788425710.965106,Réseau Session RTP 1,239,93,64
1788425710.965106,Réseau Session RTP 1,223,58,0
1788425710.965106,Réseau Session RTP 1,218,3,0
1788425710.965106,Réseau Session RTP 1,227,101,62
1788425710.965106,Réseau Session RTP 1,213,1,0
1788425710.965292,Réseau Session RTP 1,229,1,64
1788425710.974986,Réseau Session RTP 1,225,102,62
1788425710.974986,Réseau Session RTP 1,209,45,0
1788425710.974986,Réseau Session RTP 1,211,19,0
1788425710.974986,Réseau Session RTP 1,228,91,64
1788425710.974986,Réseau Session RTP 1,231,30,65
1788425710.974986,Réseau Session RTP 1,234,25,63
1788425710.974986,Réseau Session RTP 1,236,31,65
1788425710.974986,Réseau Session RTP 1,237,8,64
1788425710.974986,Réseau Session RTP 1,221,70,0
1788425710.974986,Réseau Session RTP 1,238,23,63
1788425710.974986,Réseau Session RTP 1,222,60,0
1788425710.974986,Réseau Session RTP 1,239,89,64
1788425710.974986,Réseau Session RTP 1,223,62,0
1788425710.974986,Réseau Session RTP 1,215,49,0
1788425710.989215,Réseau Session RTP 1,225,103,62
1788425710.989215,Réseau Session RTP 1,209,46,0
1788425710.989215,Réseau Session RTP 1,227,103,62
1788425710.989215,Réseau Session RTP 1,211,18,0
1788425710.989215,Réseau Session RTP 1,228,89,64
1788425710.989215,Réseau Session RTP 1,229,3,64
1788425710.989215,Réseau Session RTP 1,213,6,0
1788425710.989215,Réseau Session RTP 1,231,31,65
1788425710.989215,Réseau Session RTP 1,234,23,63
1788425710.989215,Réseau Session RTP 1,236,32,65
1788425710.989215,Réseau Session RTP 1,237,10,64
1788425710.989215,Réseau Session RTP 1,221,68,0
1788425710.989215,Réseau Session RTP 1,238,21,63
1788425710.989215,Réseau Session RTP 1,222,59,0
1788425710.989215,Réseau Session RTP 1,239,86,64
1788425710.989215,Réseau Session RTP 1,223,64,0
1788425710.989638,Réseau Session RTP 1,218,4,0
1788425710.989638,Réseau Session RTP 1,218,0,0
1788425710.989638,Réseau Session RTP 1,138,60,64
1788425710.989638,Réseau Session RTP 1,230,0,64
1788425710.989638,Réseau Session RTP 1,150,60,96
1788425710.989638,Réseau Session RTP 1,214,4,0
1788425711.081066,Réseau Session RTP 1,225,105,62
1788425711.081066,Réseau Session RTP 1,209,47,0
1788425711.081066,Réseau Session RTP 1,227,105,62
1788425711.081066,Réseau Session RTP 1,211,17,0
1788425711.081066,Réseau Session RTP 1,228,84,64
1788425711.081066,Réseau Session RTP 1,229,8,64
1788425711.081066,Réseau Session RTP 1,213,10,0
1788425711.081066,Réseau Session RTP 1,231,32,65
1788425711.081066,Réseau Session RTP 1,234,21,63
1788425711.081066,Réseau Session RTP 1,236,33,65
1788425711.081066,Réseau Session RTP 1,237,16,64
1788425711.081066,Réseau Session RTP 1,221,66,0
1788425711.081066,Réseau Session RTP 1,238,17,63
1788425711.081066,Réseau Session RTP 1,222,56,0
1788425711.081066,Réseau Session RTP 1,239,82,64
1788425711.081066,Réseau Session RTP 1,223,68,0
1788425711.081426,Réseau Session RTP 1,230,17,63
1788425711.081426,Réseau Session RTP 1,214,5,0
1788425711.081426,Réseau Session RTP 1,225,108,62
1788425711.081426,Réseau Session RTP 1,209,49,0
1788425711.081426,Réseau Session RTP 1,227,108,62
1788425711.081426,Réseau Session RTP 1,211,16,0
1788425711.081426,Réseau Session RTP 1,228,79,64
1788425711.081426,Réseau Session RTP 1,229,14,64
1788425711.081426,Réseau Session RTP 1,213,14,0
1788425711.081426,Réseau Session RTP 1,230,15,63
1788425711.081426,Réseau Session RTP 1,231,34,65
1788425711.081426,Réseau Session RTP 1,236,34,65
1788425711.081426,Réseau Session RTP 1,237,21,64
1788425711.081426,Réseau Session RTP 1,221,63,0
1788425711.081426,Réseau Session RTP 1,238,13,63
1788425711.081426,Réseau Session RTP 1,222,53,0
1788425711.081426,Réseau Session RTP 1,239,77,64
1788425711.081426,Réseau Session RTP 1,223,72,0
1788425711.081426,Réseau Session RTP 1,220,1,0
1788425711.081426,Réseau Session RTP 1,214,6,0
1788425711.081426,Réseau Session RTP 1,225,110,62
1788425711.081426,Réseau Session RTP 1,209,50,0
1788425711.081426,Réseau Session RTP 1,227,110,62
1788425711.081426,Réseau Session RTP 1,211,15,0
1788425711.081426,Réseau Session RTP 1,228,74,64
1788425711.081426,Réseau Session RTP 1,229,20,64
1788425711.081426,Réseau Session RTP 1,213,17,0
1788425711.081426,Réseau Session RTP 1,230,11,63
1788425711.081426,Réseau Session RTP 1,231,35,65
1788425711.081426,Réseau Session RTP 1,236,35,65
1788425711.081426,Réseau Session RTP 1,237,26,64
1788425711.081426,Réseau Session RTP 1,221,61,0
1788425711.081426,Réseau Session RTP 1,238,9,63
1788425711.081426,Réseau Session RTP 1,222,50,0
1788425711.081426,Réseau Session RTP 1,239,72,64
1788425711.081426,Réseau Session RTP 1,223,77,0
1788425711.081426,Réseau Session RTP 1,212,45,0
1788425711.081426,Réseau Session RTP 1,214,7,0
1788425711.081426,Réseau Session RTP 1,225,113,62
1788425711.081426,Réseau Session RTP 1,209,52,0
1788425711.081426,Réseau Session RTP 1,227,113,62
1788425711.081426,Réseau Session RTP 1,211,14,0
1788425711.081426,Réseau Session RTP 1,228,69,64
1788425711.081426,Réseau Session RTP 1,212,44,0
1788425711.081426,Réseau Session RTP 1,229,26,64
1788425711.081426,Réseau Session RTP 1,213,20,0
1788425711.081426,Réseau Session RTP 1,230,7,63
1788425711.081426,Réseau Session RTP 1,236,36,65
1788425711.081426,Réseau Session RTP 1,237,31,64
1788425711.081426,Réseau Session RTP 1,221,59,0
1788425711.081426,Réseau Session RTP 1,238,5,63
1788425711.081426,Réseau Session RTP 1,222,48,0
1788425711.081426,Réseau Session RTP 1,239,67,64
1788425711.081426,Réseau Session RTP 1,223,82,0
1788425711.081426,Réseau Session RTP 1,231,36,65
1788425711.081426,Réseau Session RTP 1,214,8,0
1788425711.082282,Réseau Session RTP 1,225,115,62
1788425711.082282,Réseau Session RTP 1,209,53,0
1788425711.082282,Réseau Session RTP 1,227,115,62
1788425711.082282,Réseau Session RTP 1,211,13,0
1788425711.082282,Réseau Session RTP 1,228,63,64
1788425711.082282,Réseau Session RTP 1,212,40,0
1788425711.082282,Réseau Session RTP 1,229,32,64
1788425711.082282,Réseau Session RTP 1,213,23,0
1788425711.082282,Réseau Session RTP 1,230,3,63
1788425711.082282,Réseau Session RTP 1,237,37,64
1788425711.082282,Réseau Session RTP 1,221,57,0
1788425711.082282,Réseau Session RTP 1,238,2,63
1788425711.082282,Réseau Session RTP 1,222,45,0
1788425711.082282,Réseau Session RTP 1,239,62,64
1788425711.082282,Réseau Session RTP 1,223,87,0
1788425711.082282,Réseau Session RTP 1,220,2,0
1788425711.082282,Réseau Session RTP 1,214,9,0
1788425711.085216,Réseau Session RTP 1,225,118,62
1788425711.085216,Réseau Session RTP 1,209,55,0
1788425711.085216,Réseau Session RTP 1,227,118,62
1788425711.085216,Réseau Session RTP 1,211,12,0
1788425711.085216,Réseau Session RTP 1,228,58,64
1788425711.085216,Réseau Session RTP 1,212,37,0
1788425711.085216,Réseau Session RTP 1,229,38,64
1788425711.085216,Réseau Session RTP 1,213,27,0
1788425711.085216,Réseau Session RTP 1,230,0,63
1788425711.085216,Réseau Session RTP 1,237,42,64
1788425711.085216,Réseau Session RTP 1,221,54,0
1788425711.085216,Réseau Session RTP 1,238,126,62
1788425711.085216,Réseau Session RTP 1,222,43,0
1788425711.085216,Réseau Session RTP 1,239,57,64
1788425711.085216,Réseau Session RTP 1,223,92,0
1788425711.085607,Réseau Session RTP 1,236,37,65
1788425711.085607,Réseau Session RTP 1,231,37,65
1788425711.085607,Réseau Session RTP 1,214,10,0
1788425711.085607,Réseau Session RTP 1,220,3,0
1788425711.101459,Réseau Session RTP 1,225,122,62
1788425711.101459,Réseau Session RTP 1,209,56,0
1788425711.101459,Réseau Session RTP 1,227,122,62
1788425711.101459,Réseau Session RTP 1,211,11,0
1788425711.101459,Réseau Session RTP 1,228,52,64
1788425711.101459,Réseau Session RTP 1,212,34,0
