t,status,d1,d2,src
30327.0614,220,0,0,0
30327.0614,236,5,64,0
30327.0614,236,27,64,0
30327.0615,236,44,64,0
30327.0615,236,43,64,0
30327.1141,140,64,1,0
30327.1888,156,64,14,0
30327.4442,236,0,64,0
30327.4589,236,1,64,0
30327.4589,236,41,64,0
30327.4589,236,52,64,0
30327.4589,236,59,64,0
30327.4589,236,64,64,0
30327.6241,236,0,64,0
30327.6541,220,22,0,0
30327.6541,220,105,0,0
30327.6689,220,127,0,0
30327.7667,220,124,0,0
30327.7667,220,107,0,0
30327.7816,220,73,0,0
30327.8115,220,28,0,0
30327.8115,220,0,0,0
30327.8115,236,27,64,0
30327.8115,236,54,64,0
30327.8189,236,64,64,0
30327.8189,236,70,64,0
30327.8868,140,64,1,0
30327.9917,156,64,59,0
30328.2766,140,64,1,0
30328.6143,157,48,45,0
30328.6143,151,41,41,0
30328.6293,155,69,1,0
30328.6440,147,62,1,0
30328.7792,141,48,3,0
30328.8326,131,62,1,0
30328.8390,135,41,1,0
30328.8614,139,69,1,0
30328.9367,151,41,48,0
30328.9667,157,48,63,0
30328.9740,154,65,75,0
30328.9815,155,69,4,0
30328.9818,147,62,73,0
30329.0867,139,69,1,0
30329.1015,138,65,1,0
30329.1165,131,62,1,0
30329.1992,141,48,1,0
30329.2141,236,0,64,0
30329.2215,231,84,63,0
30329.2440,135,41,1,0
30329.2967,147,62,60,0
30329.2968,154,65,57,0
30329.3039,155,69,1,0
30329.4992,131,62,1,0
30329.5366,159,45,72,0
30329.5590,139,69,1,0
30329.6417,138,65,1,0
30329.6791,231,0,64,0
30329.6865,223,7,0,0
30329.6865,223,15,0,0
30329.6941,223,20,0,0
30329.6941,223,23,0,0
30329.6941,223,24,0,0
30329.7090,223,25,0,0
30329.7090,223,22,0,0
30329.7391,223,20,0,0
30329.7391,223,21,0,0
30329.7540,223,22,0,0
30329.7614,223,23,0,0
30329.7615,223,25,0,0
30329.7916,223,27,0,0
30329.7990,223,29,0,0
30329.7990,223,31,0,0
30329.8442,223,29,0,0
30329.8442,223,24,0,0
30329.8442,223,19,0,0
30329.8667,223,14,0,0
30329.8667,223,10,0,0
30329.8968,223,11,0,0
30329.8968,223,12,0,0
30329.9190,223,13,0,0
30329.9419,223,14,0,0
30329.9419,223,15,0,0
30329.9419,223,16,0,0
30329.9637,223,15,0,0
30329.9637,223,14,0,0
30329.9941,223,12,0,0
30329.9941,223,9,0,0
30329.9941,223,6,0,0
30330.0165,223,3,0,0
30330.0325,223,0,0,0
30330.0840,223,1,0,0
30330.1068,223,2,0,0
30330.1292,223,0,0,0
30330.4668,154,65,70,0
30330.4967,143,45,1,0
30330.6327,138,65,1,0
30330.7818,154,65,44,0
30330.9993,138,65,1,0
30331.0592,145,47,64,0
30331.1793,209,3,0,0
30331.1865,209,5,0,0
30331.1865,209,2,0,0
30331.2242,209,0,0,0
30331.2325,151,41,19,0
30331.3368,129,47,1,0
30331.3592,215,2,0,0
30331.3592,215,6,0,0
30331.3816,215,5,0,0
30331.3816,215,7,0,0
30331.4042,215,10,0,0
30331.4189,215,14,0,0
30331.4189,215,17,0,0
30331.4416,215,19,0,0
30331.4416,215,17,0,0
30331.4566,215,13,0,0
30331.4790,148,76,11,0
30331.4865,215,9,0,0
30331.4865,215,6,0,0
30331.4865,215,2,0,0
30331.5090,215,0,0,0
30331.6293,212,6,0,0
30331.6516,212,18,0,0
30331.6516,212,25,0,0
30331.6665,212,29,0,0
30331.7043,212,25,0,0
30331.7043,212,13,0,0
30331.7266,212,7,0,0
30331.7489,212,5,0,0
30331.7489,212,7,0,0
30331.7714,212,11,0,0
30331.7790,212,17,0,0
30331.8091,212,27,0,0
30331.8091,231,122,63,0
30331.8241,212,23,0,0
30331.8390,212,14,0,0
30331.8615,135,41,1,0
30331.9368,132,76,11,0
30332.1094,149,38,54,0
30332.2593,212,0,0,0
30332.2663,231,0,64,0
30332.2892,213,1,0,0
30332.2892,213,5,0,0
30332.2892,213,8,0,0
30332.2892,213,14,0,0
30332.3116,213,19,0,0
30332.3190,213,23,0,0
30332.3190,213,24,0,0
30332.3416,150,79,2,0
30332.3566,213,22,0,0
30332.3566,213,16,0,0
30332.3715,213,12,0,0
30332.3941,213,10,0,0
30332.3941,213,6,0,0
30332.4167,213,0,0,0
30332.5302,151,40,6,0
30332.5593,148,76,36,0
30332.6117,133,38,1,0
30332.6191,149,41,34,0
30332.6868,135,40,1,0
30332.6868,134,79,1,0
30332.7694,153,74,8,0
30332.7992,152,43,33,0
30332.8302,133,41,3,0
30332.8366,132,76,1,0
30332.8970,229,89,63,0
30332.8970,229,0,64,0
30332.9171,217,4,0,0
30332.9171,217,5,0,0
30332.9344,217,7,0,0
30332.9344,217,0,0,0
30333.0168,154,71,35,0
30333.0328,232,113,63,0
30333.0328,232,109,63,0
30333.0328,232,108,63,0
30333.0466,232,88,63,0
30333.0616,150,79,4,0
30333.0690,151,38,1,0
30333.0763,137,74,1,0
30333.0840,136,43,1,0
30333.1066,145,47,19,0
30333.2041,232,0,64,0
30333.2117,215,14,0,0
30333.2117,215,24,0,0
30333.2492,215,25,0,0
30333.2493,215,23,0,0
30333.2718,215,27,0,0
30333.3092,215,23,0,0
30333.3618,215,22,0,0
30333.4067,215,23,0,0
30333.4369,215,22,0,0
30333.4369,209,2,0,0
30333.4667,215,21,0,0
30333.4667,209,1,0,0
30333.4667,215,20,0,0
30333.4968,209,0,0,0
30333.5192,215,19,0,0
30333.5342,215,14,0,0
30333.5642,215,12,0,0
30333.5942,215,10,0,0
30333.6242,138,71,1,0
30333.6541,134,79,1,0
30333.7819,129,47,1,0
30333.8193,135,38,1,0
30333.8793,148,76,1,0
30333.9544,132,76,1,0
30334.0969,150,79,59,0
30334.2243,134,79,1,0
30334.3144,148,76,73,0
30334.4569,132,76,1,0
30334.5244,148,76,53,0
30334.7119,132,76,1,0
30334.8844,148,76,34,0
30334.9819,132,76,1,0
30335.2369,153,74,33,0
30335.3119,137,74,1,0
30335.4170,149,41,72,0
30335.6119,151,38,90,0
30335.6568,133,41,1,0
30335.7243,215,7,0,0
30335.7243,215,0,0,0
30335.7544,215,2,0,0
30335.7544,215,1,0,0
30335.7544,215,0,0,0
30335.7767,215,5,0,0
30335.7767,215,13,0,0
30335.8068,215,18,0,0
30335.8303,215,21,0,0
30335.8518,215,10,0,0
30335.8668,215,1,0,0
30335.8668,215,4,0,0
30335.8668,215,0,0,0
30335.9043,152,40,32,0
30335.9494,153,74,7,0
30335.9869,149,41,42,0
30335.9942,135,38,19,0
30336.0469,136,40,1,0
30336.1144,150,72,54,0
30336.1819,137,74,1,0
30336.2343,214,2,0,0
30336.2492,214,3,0,0
30336.2644,214,1,0,0
30336.2792,133,41,1,0
30336.3394,151,43,65,0
30336.5495,214,0,0,0
30336.5643,215,1,0,0
30336.5643,215,0,0,0
30336.6020,134,72,1,0
30336.6243,231,124,63,0
30336.6243,231,93,63,0
30336.6243,231,77,63,0
30336.6542,145,47,71,0
30336.6768,135,43,15,0
30336.8420,129,47,3,0
30337.2920,146,77,82,0
30337.3895,130,77,2,0
30337.4645,146,77,72,0
30337.4794,158,67,82,0
30337.5394,142,67,1,0
30337.5619,130,77,13,0
30337.6893,146,77,78,0
30337.7870,130,77,1,0
30337.8920,147,38,84,0
30337.8991,145,47,90,0
30338.0346,231,54,63,0
30338.0346,231,34,63,0
30338.0346,231,0,64,0
30338.0641,211,3,0,0
30338.0641,209,1,0,0
30338.0641,211,6,0,0
30338.0642,209,2,0,0
30338.0944,209,0,0,0
30338.0944,211,0,0,0
30338.0944,225,117,63,0
30338.1014,225,109,63,0
30338.1014,225,102,63,0
30338.1168,225,80,63,0
30338.1168,225,76,63,0
30338.1394,225,57,63,0
30338.1394,225,44,63,0
30338.1394,225,36,63,0
30338.1467,225,26,63,0
30338.2217,129,47,1,0
30338.2302,131,38,1,0
30338.7846,150,72,93,0
30338.9120,134,72,1,0
30339.1067,150,72,79,0
30339.2196,134,72,1,0
30339.4305,151,43,88,0
30339.6021,135,43,1,0
30339.7146,150,72,47,0
30340.2096,134,72,1,0
30340.2331,159,45,72,0
30340.4046,152,40,10,0
30340.6071,143,45,1,0
30340.7121,225,0,64,0
30340.7269,216,4,0,0
30340.7269,216,16,0,0
30340.7269,216,7,0,0
30340.7569,216,10,0,0
30340.7643,216,7,0,0
30340.7643,216,0,0,0
30340.8771,148,76,1,0
30340.8920,145,47,36,0
30340.9821,136,40,38,0
30341.0571,209,4,0,0
30341.0794,209,5,0,0
30341.0794,209,1,0,0
30341.1019,209,0,0,0
30341.1019,225,5,64,0
30341.1019,225,6,64,0
30341.1094,225,5,64,0
30341.1094,225,0,64,0
30341.1921,209,10,0,0
30341.1921,209,15,0,0
30341.2068,209,18,0,0
30341.2218,209,21,0,0
30341.2445,209,25,0,0
30341.2445,209,27,0,0
30341.2670,209,28,0,0
30341.2895,209,25,0,0
30341.2895,209,21,0,0
30341.3041,209,16,0,0
30341.3193,209,12,0,0
30341.3494,209,9,0,0
30341.3494,209,12,0,0
30341.3643,209,14,0,0
30341.3794,209,13,0,0
30341.4020,209,7,0,0
30341.4020,209,0,0,0
30341.4771,132,76,1,0
30341.5144,129,47,1,0
30342.1521,147,38,39,0
30342.1596,146,77,61,0
30342.1670,153,74,38,0
30342.1672,159,45,45,0
30342.2271,149,41,9,0
30342.3545,133,41,1,0
30342.3919,137,74,1,0
30342.4069,143,45,1,0
30342.4446,130,77,1,0
30342.4518,131,38,1,0
30342.6847,147,38,32,0
30342.6847,159,45,51,0
30342.6996,149,41,58,0
30342.6998,146,77,38,0
30342.7069,153,74,62,0
30342.7143,155,69,59,0
30342.8196,211,4,0,0
30342.8496,211,1,0,0
30342.8718,211,0,0,0
30342.9019,223,1,0,0
30342.9244,223,2,0,0
30342.9545,223,0,0,0
30343.2998,130,77,1,0
30343.3448,133,41,1,0
30343.3448,131,38,1,0
30343.3820,143,45,1,0
30343.4419,139,69,1,0
30343.4646,137,74,1,0
30343.6447,155,69,79,0
30343.8772,150,72,21,0
30343.8845,139,69,1,0
30344.0045,214,2,0,0
30344.0045,214,1,0,0
30344.0195,214,0,0,0
30344.0195,214,1,0,0
30344.0354,214,2,0,0
30344.0721,214,0,0,0
30344.0945,230,127,63,0
30344.1094,230,122,63,0
30344.1094,230,117,63,0
30344.1094,230,119,63,0
30344.1094,230,112,63,0
30344.1094,230,109,63,0
30344.1094,230,113,63,0
30344.1245,230,117,63,0
30344.1245,230,116,63,0
30344.1245,230,104,63,0
30344.1921,153,74,26,0
30344.1994,134,72,1,0
30344.3647,146,77,1,0
30344.4471,148,76,56,0
30344.5221,130,77,1,0
30344.5747,230,0,64,0
30344.5748,137,74,1,0
30344.5971,212,2,0,0
30344.5971,212,1,0,0
30344.5971,212,0,0,0
30344.5971,212,1,0,0
30344.6270,212,0,0,0
30344.6721,153,74,51,0
30344.6795,212,2,0,0
30344.6795,212,3,0,0
30344.7095,212,0,0,0
30344.8747,150,72,56,0
30344.8820,132,76,1,0
30344.9122,137,74,1,0
30344.9947,214,6,0,0
30345.0097,214,7,0,0
30345.0097,214,10,0,0
30345.0396,214,8,0,0
30345.0396,214,6,0,0
30345.0696,214,5,0,0
30345.0696,214,1,0,0
30345.0846,214,0,0,0
30345.1447,154,71,1,0
30345.1520,134,72,1,0
30345.7748,138,71,1,0
30345.9548,153,74,69,0
30346.3823,154,71,57,0
30346.4357,137,74,1,0
30346.9898,138,71,1,0
30347.1999,153,74,82,0
30347.3499,137,74,1,0
30347.4473,149,41,89,0
30347.6273,133,41,1,0
30347.6572,153,74,75,0
30347.8600,137,74,1,0
30347.8671,152,40,74,0
30348.0847,147,38,41,0
30348.1072,136,40,3,0
30348.1146,146,77,42,0
30348.2648,210,1,0,0
30348.2648,210,0,0,0
30348.3173,153,74,63,0
30348.3548,130,77,1,0
30348.4223,150,72,12,0
30348.4224,131,38,1,0
30348.4371,151,43,1,0
30348.4755,137,74,1,0
30348.6099,147,38,19,0
30348.6397,135,43,7,0
30348.6621,155,69,1,0
30348.6848,134,72,1,0
30348.7146,159,45,43,0
30348.7449,146,77,8,0
30348.8046,139,69,1,0
30348.8498,153,74,52,0
30348.8500,143,45,4,0
30348.8721,149,41,11,0
30348.9473,130,77,1,0
30348.9544,152,40,1,0
30349.0523,150,72,15,0
30349.0823,136,40,1,0
30349.0897,137,74,1,0
30349.1195,133,41,1,0
30349.1498,145,47,29,0
30349.2024,134,72,1,0
30349.2024,155,69,53,0
30349.2999,146,77,44,0
30349.3373,139,69,1,0
30349.3747,129,47,1,0
30349.3896,152,40,27,0
30349.5021,153,74,50,0
30349.5173,149,41,17,0
30349.5398,130,77,1,0
30349.5773,131,38,1,0
30349.6748,136,40,1,0
30349.6973,151,43,48,0
30349.7358,133,41,1,0
30349.7573,137,74,1,0
30349.7947,145,47,39,0
30349.8022,150,72,1,0
30349.8247,135,43,9,0
30349.8547,147,38,1,0
30349.9072,146,77,1,0
30349.9146,134,72,1,0
30349.9306,229,120,63,0
30349.9306,229,87,63,0
30349.9306,229,0,64,0
30349.9621,209,2,0,0
30349.9621,209,0,0,0
30349.9897,209,1,0,0
30349.9897,211,4,0,0
30350.0044,209,0,0,0
30350.0044,211,12,0,0
30350.0358,211,14,0,0
30350.0497,211,16,0,0
30350.0799,211,15,0,0
30350.0799,211,13,0,0
30350.1022,211,10,0,0
30350.1022,209,1,0,0
30350.1172,211,5,0,0
30350.1172,209,2,0,0
30350.1398,211,1,0,0
30350.1398,209,4,0,0
30350.1923,211,3,0,0
30350.1923,211,4,0,0
30350.2147,209,3,0,0
30350.2449,211,3,0,0
30350.2597,209,1,0,0
30350.2824,209,2,0,0
30350.2824,211,5,0,0
30350.3047,209,1,0,0
30350.3047,211,3,0,0
30350.3047,209,0,0,0
30350.3197,211,0,0,0
30350.4325,225,115,63,0
30350.4325,225,98,63,0
30350.4547,225,89,63,0
30350.4547,225,79,63,0
30350.4547,225,81,63,0
30350.4695,225,77,63,0
30350.4695,225,73,63,0
30350.4849,225,71,63,0
30350.5297,130,77,1,0
30350.5372,131,38,1,0
30350.5447,129,47,1,0
30351.3774,159,45,21,0
30351.3999,147,38,10,0
30351.4222,153,74,47,0
30351.4306,146,77,25,0
30351.5359,130,77,1,0
30351.5422,137,74,1,0
30351.5798,143,45,1,0
30351.5948,131,38,1,0
30351.7375,147,38,34,0
30351.7598,149,41,64,0
30351.7600,159,45,56,0
30351.7898,153,74,46,0
30351.9025,137,74,1,0
30351.9097,143,45,1,0
30351.9171,133,41,1,0
30351.9474,131,38,1,0
30352.0974,147,38,15,0
30352.1048,149,41,45,0
30352.1048,159,45,43,0
30352.1423,153,74,45,0
30352.2697,133,41,2,0
30352.2774,143,45,1,0
30352.2847,131,38,1,0
30352.2850,137,74,1,0
30352.4275,147,38,24,0
30352.4357,149,41,46,0
30352.4423,159,45,43,0
30352.4573,153,74,48,0
30352.4722,146,77,17,0
30353.0125,130,77,1,0
30353.0126,131,38,1,0
30353.0424,133,41,1,0
30353.0573,137,74,1,0
30353.0576,143,45,1,0
30353.3800,145,47,10,0
30353.4400,152,40,1,0
30353.4401,150,72,37,0
30353.4472,146,77,29,0
30353.5825,130,77,1,0
30353.5899,134,72,1,0
30353.6047,129,47,1,0
30353.6197,136,40,1,0
30353.7625,152,40,31,0
30353.7698,151,43,22,0
30353.7848,153,81,11,0
30353.7923,146,77,15,0
30353.7997,145,47,6,0
30353.9125,129,47,1,0
30353.9197,135,43,1,0
30353.9273,130,77,1,0
30353.9347,136,40,1,0
30353.9422,137,81,1,0
30354.1075,151,43,25,0
30354.1148,145,47,28,0
30354.1308,152,40,6,0
30354.1373,146,77,32,0
30354.1448,153,81,20,0
30354.2650,135,43,1,0
30354.2651,129,47,1,0
30354.2724,130,77,1,0
30354.2724,137,81,1,0
30354.2949,136,40,1,0
30354.4676,152,40,22,0
30354.4677,151,43,28,0
30354.4750,145,47,38,0
30354.4974,150,72,35,0
30354.5274,153,81,69,0
30354.5424,146,77,1,0
30354.6250,225,0,64,0
30354.6333,209,1,0,0
30354.6333,209,0,0,0
30355.0525,225,125,63,0
30355.0525,225,126,63,0
30355.0751,134,72,1,0
30355.0973,225,127,63,0
30355.0973,225,0,64,0
30355.1048,137,81,2,0
30355.1051,135,43,1,0
30355.1122,136,40,1,0
30355.1275,130,77,1,0
30355.1649,129,47,1,0
30355.3076,147,83,42,0
30355.5336,227,120,63,0
30355.5336,227,112,63,0
30355.5336,227,108,63,0
30355.5399,148,79,55,0
30355.5549,227,115,63,0
30355.5549,227,0,64,0
30355.5925,131,83,1,0
30355.5998,151,43,7,0
30355.7275,146,77,26,0
30355.7950,132,79,1,0
30355.8548,210,1,0,0
30355.8548,210,2,0,0
30355.8924,159,45,25,0
30355.9225,210,6,0,0
30355.9225,210,1,0,0
30355.9401,135,43,1,0
30355.9523,210,0,0,0
30356.0426,130,77,1,0
30356.0427,145,74,1,0
30356.0951,152,40,1,0
30356.1476,143,45,1,0
30356.1774,147,83,11,0
30356.2375,216,6,0,0
30356.2453,129,74,1,0
30356.2751,216,14,0,0
30356.2751,216,17,0,0
30356.2751,216,16,0,0
30356.2976,216,12,0,0
30356.2976,211,3,0,0
30356.3124,216,9,0,0
30356.3124,211,0,0,0
30356.3352,216,5,0,0
30356.3424,216,1,0,0
30356.3424,216,0,0,0
30356.4101,148,79,49,0
30356.4701,151,43,1,0
30356.5452,131,83,1,0
30356.6201,136,40,1,0
30356.6424,159,45,1,0
30356.6574,135,43,1,0
30356.6951,132,79,1,0
30356.7852,145,74,10,0
30356.8225,146,47,18,0
30356.8308,143,45,1,0
30356.9200,209,1,0,0
30356.9575,210,5,0,0
30356.9576,210,12,0,0
30356.9576,209,0,0,0
30356.9800,210,14,0,0
30356.9874,210,8,0,0
30357.0173,210,0,0,0
30357.0334,147,83,18,0
30357.0337,152,40,5,0
30357.1376,129,74,1,0
30357.1599,153,81,4,0
30357.1821,130,47,1,0
30357.2351,149,41,1,0
30357.2651,148,79,18,0
30357.3401,151,43,1,0
30357.4453,131,83,1,0
30357.4599,137,81,1,0
30357.4900,133,41,1,0
30357.4974,159,45,7,0
30357.5126,136,40,1,0
30357.5274,135,43,1,0
30357.5349,145,77,1,0
30357.5873,132,79,1,0
30357.7002,146,47,30,0
30357.7075,147,74,23,0
30357.7376,143,45,1,0
30357.8126,129,77,1,0
30357.8352,210,12,0,0
30357.8352,210,20,0,0
30357.8497,210,21,0,0
30357.8724,210,17,0,0
30357.8875,210,9,0,0
30357.8875,210,0,0,0
30357.9551,152,40,13,0
30357.9551,153,83,2,0
30358.0601,130,47,1,0
30358.0674,131,74,1,0
30358.0900,154,81,1,0
30358.1198,151,43,9,0
30358.1275,148,79,53,0
30358.1424,149,41,1,0
30358.1876,137,83,1,0
30358.3077,138,81,1,0
30358.3077,133,41,1,0
30358.3527,159,45,22,0
30358.3977,135,43,6,0
30358.4200,145,77,16,0
30358.4726,132,79,1,0
30358.5100,223,7,0,0
30358.5100,223,12,0,0
30358.5100,223,9,0,0
30358.5336,223,0,0,0
30358.5475,153,83,1,0
30358.6003,146,47,71,0
30358.6150,143,45,1,0
30358.6752,147,74,34,0
30358.6900,129,77,1,0
30358.7276,210,7,0,0
30358.7500,210,9,0,0
30358.7801,210,3,0,0
30358.7951,210,0,0,0
30358.8550,137,83,1,0
30359.0727,131,74,1,0
30359.0799,136,40,1,0
30359.1177,130,47,1,0
30359.2752,151,43,85,0
30359.2824,148,79,54,0
30359.3726,152,40,47,0
30359.4025,215,4,0,0
30359.4025,212,7,0,0
30359.4251,215,0,0,0
30359.4326,212,10,0,0
30359.4326,212,14,0,0
30359.4700,212,12,0,0
30359.4700,231,120,63,0
30359.4700,231,119,63,0
30359.4700,212,0,0,0
30359.4700,231,124,63,0
30359.4850,231,0,64,0
30359.5375,135,43,1,0
30359.5977,136,40,2,0
30359.6052,132,79,1,0
30359.7477,153,83,24,0
30359.7701,152,40,48,0
30359.7702,146,47,57,0
30359.7775,147,74,42,0
30359.8001,148,79,50,0
30359.8602,151,43,1,0
30359.8826,217,1,0,0
30359.9051,216,16,0,0
30359.9051,217,0,0,0
30359.9051,210,7,0,0
30359.9276,216,18,0,0
30359.9276,210,6,0,0
30359.9577,210,3,0,0
30359.9802,216,17,0,0
30359.9802,210,0,0,0
30360.0102,216,13,0,0
30360.0627,216,12,0,0
30360.0852,216,0,0,0
30360.1227,216,1,0,0
30360.1227,210,2,0,0
30360.1374,216,0,0,0
30360.1374,210,0,0,0
30360.3178,135,43,1,0
30360.3702,131,74,1,0
30360.3702,130,47,1,0
30360.3851,136,40,1,0
30360.3853,137,83,1,0
30360.4001,132,79,5,0
30361.0003,159,45,56,0
30361.0003,145,50,40,0
30361.0078,146,52,48,0
30361.0312,157,48,9,0
30361.1127,141,48,1,0
30361.1276,150,72,69,0
30361.1502,129,50,1,0
30361.1652,130,52,1,0
30361.1726,156,64,21,0
30361.1877,143,45,1,0
30361.2852,140,64,1,0
30361.3153,134,72,1,0
30361.3678,159,45,6,0
30361.3752,146,52,1,0
30361.4577,156,64,50,0
30361.4651,130,52,1,0
30361.4726,157,65,35,0
30361.4729,143,45,1,0
30361.6153,141,65,1,0
30361.6154,159,45,7,0
30361.6228,140,64,1,0
30361.6301,146,52,26,0
30361.7953,130,52,1,0
30361.8253,147,71,49,0
30361.8335,143,45,1,0
30361.9454,159,45,16,0
30361.9677,131,71,1,0
30361.9751,146,52,16,0
30362.1103,130,52,1,0
30362.1176,147,71,47,0
30362.1179,143,45,1,0
30362.1337,156,64,39,0
30362.2379,146,52,21,0
30362.2380,159,45,8,0
30362.2385,140,64,1,0
30362.2677,131,71,1,0
30362.3953,130,52,1,0
30362.4024,143,45,1,0
30362.4176,156,64,22,0
30362.4778,146,52,26,0
30362.4851,159,45,8,0
30362.5312,140,64,1,0
30362.6202,130,52,1,0
30362.6353,143,45,1,0
30362.7553,145,50,34,0
30362.7626,159,45,1,0
30362.8376,143,45,1,0
30362.8902,209,12,0,0
30362.8976,209,25,0,0
30362.9353,209,23,0,0
30362.9353,209,11,0,0
30362.9353,209,0,0,0
30363.0928,129,50,1,0
30363.5654,145,63,1,0
30363.7527,129,63,1,0
30363.9854,146,70,1,0
30364.2404,147,61,32,0
30364.3829,130,70,1,0
30364.4426,148,42,52,0
30364.5253,131,61,1,0
30364.6004,228,19,64,0
30364.6004,228,40,64,0
30364.6004,228,59,64,0
30364.6154,228,74,64,0
30364.6154,228,77,64,0
30364.6154,228,72,64,0
30364.6155,149,49,27,0
30364.6455,228,60,64,0
30364.6455,228,47,64,0
30364.6455,228,30,64,0
30364.6455,228,14,64,0
30364.6526,228,5,64,0
30364.6526,228,3,64,0
30364.6678,228,0,64,0
30364.8028,146,70,72,0
30364.8102,132,42,1,0
30364.8628,147,46,19,0
30364.8779,133,49,1,0
30364.9528,148,44,1,0
30365.0804,132,44,1,0
30365.1254,131,46,56,0
30365.1629,149,49,1,0
30365.1629,150,61,15,0
30365.1701,151,42,1,0
30365.2376,130,70,1,0
30365.2679,133,49,8,0
30365.4404,146,70,36,0
30365.5079,134,61,2,0
30365.6504,130,70,1,0
30365.6954,135,42,1,0
30365.7179,148,44,1,0
30365.8229,132,44,7,0
30365.8230,150,61,38,0
30366.1456,151,37,50,0
30366.1753,147,46,26,0
30366.2954,215,3,0,0
30366.2954,215,26,0,0
30366.3254,215,42,0,0
30366.3337,134,61,1,0
30366.3554,215,53,0,0
30366.3554,215,61,0,0
30366.3700,215,75,0,0
30366.3853,215,92,0,0
30366.3853,215,102,0,0
30366.4079,215,106,0,0
30366.4228,215,109,0,0
30366.4528,215,110,0,0
30366.4528,215,108,0,0
30366.4678,215,107,0,0
30366.4678,227,126,63,0
30366.4678,227,120,63,0
30366.4828,215,101,0,0
30366.4828,227,118,63,0
30366.4828,227,113,63,0
30366.5053,215,95,0,0
30366.5053,227,115,63,0
30366.5198,227,116,63,0
30366.5198,227,121,63,0
30366.5198,215,93,0,0
30366.5198,227,123,63,0
30366.5198,215,94,0,0
30366.5198,227,0,64,0
30366.5654,215,92,0,0
30366.5654,227,125,63,0
30366.5654,215,89,0,0
30366.5654,227,123,63,0
30366.5654,227,124,63,0
30366.5804,215,87,0,0
30366.5804,227,121,63,0
30366.5804,227,116,63,0
30366.5879,227,110,63,0
30366.5879,215,86,0,0
30366.5879,227,111,63,0
30366.6104,227,118,63,0
30366.6104,215,82,0,0
30366.6104,227,121,63,0
30366.6104,215,77,0,0
30366.6104,227,122,63,0
30366.6253,227,123,63,0
30366.6404,227,122,63,0
30366.6404,215,73,0,0
30366.6404,227,124,63,0
30366.6404,227,125,63,0
30366.6404,215,70,0,0
30366.6705,227,123,63,0
30366.6705,215,69,0,0
30366.6705,227,120,63,0
30366.6705,227,118,63,0
30366.6705,227,106,63,0
30366.6705,215,67,0,0
30366.6778,227,93,63,0
30366.6778,227,82,63,0
30366.6778,215,61,0,0
30366.6929,227,71,63,0
30366.6929,227,65,63,0
30366.7154,215,50,0,0
30366.7154,227,71,63,0
30366.7154,227,74,63,0
30366.7154,227,75,63,0
30366.7154,215,27,0,0
30366.7154,227,82,63,0
30366.7313,227,105,63,0
30366.7313,215,0,0,0
30366.7313,227,115,63,0
30366.7313,231,125,63,0
30366.7378,227,0,64,0
30366.7378,231,99,63,0
30366.7378,231,70,63,0
30366.7679,231,39,63,0
30366.7754,131,46,22,0
30366.7827,135,37,10,0
30366.9929,147,46,59,0
30367.0080,151,37,63,0
30367.1129,135,37,3,0
30367.1356,131,46,25,0
30367.2339,147,46,74,0
30367.2629,151,37,1,0
30367.3079,135,37,1,0
30367.3755,131,46,19,0
30367.5630,151,37,27,0
30367.5929,147,46,1,0
30367.7203,231,5,63,0
30367.7203,231,120,62,0
30367.7203,231,112,62,0
30367.7203,231,0,64,0
30367.7371,231,115,63,0
30367.7428,135,37,1,0
30367.7502,131,46,1,0
30367.9605,151,37,19,0
30367.9678,147,46,22,0
30367.9904,146,70,61,0
30368.0955,150,61,1,0
30368.1026,231,0,64,0
30368.1103,215,5,0,0
30368.1103,215,10,0,0
30368.1254,215,11,0,0
30368.1554,215,12,0,0
30368.1554,215,9,0,0
30368.1853,215,8,0,0
30368.2305,215,7,0,0
30368.2604,215,5,0,0
30368.2604,215,4,0,0
30368.2905,215,0,0,0
30368.4340,231,120,63,0
30368.4403,130,70,1,0
30368.4477,131,46,1,0
30368.4702,135,37,1,0
30368.4778,134,61,1,0
30368.6655,151,37,30,0
30368.7704,231,0,64,0
30368.7930,215,4,0,0
30368.7930,215,3,0,0
30368.7930,215,0,0,0
30368.8755,135,37,1,0
30368.9204,151,37,1,0
30368.9430,150,61,64,0
30368.9655,147,46,36,0
30369.1529,134,61,1,0
30369.1679,131,46,1,0
30369.2280,231,120,63,0
30369.2280,231,103,63,0
30369.2280,231,100,63,0
30369.2428,231,112,63,0
30369.2429,231,0,64,0
30369.2503,148,42,74,0
30369.2805,231,122,63,0
30369.2805,231,116,63,0
30369.2805,231,0,64,0
30369.2955,231,114,63,0
30369.2955,231,103,63,0
30369.3255,231,97,63,0
30369.3255,231,95,63,0
30369.3255,231,94,63,0
30369.3255,231,102,63,0
30369.3338,231,109,63,0
30369.3338,231,107,63,0
30369.3480,231,118,63,0
30369.3480,231,123,63,0
30369.3553,231,124,63,0
30369.3553,231,127,63,0
30369.3854,231,0,64,0
30369.4605,215,4,0,0
30369.4830,146,70,1,0
30369.4979,215,5,0,0
30369.4979,215,2,0,0
30369.4979,215,0,0,0
30369.5281,132,42,1,0
30369.5353,145,63,65,0
30369.6180,130,70,1,0
30369.6555,231,122,63,0
30369.6555,231,113,63,0
30369.6555,231,106,63,0
30369.6702,231,103,63,0
30369.6702,231,97,63,0
30369.6702,231,106,63,0
